id,State,Year,Quarter,Entity_type,Entity_name,Registered_users
5675,Gujarat,2019,3,District,kachchh,285519
5676,Gujarat,2019,3,District,valsad,266134
5677,Gujarat,2019,3,Pincode,395006,198132
5678,Gujarat,2019,3,Pincode,395010,128538
5679,Gujarat,2019,3,Pincode,394210,111163
5680,Gujarat,2019,3,Pincode,395004,95896
5681,Gujarat,2019,3,Pincode,382350,92274
5682,Gujarat,2019,3,Pincode,395003,90925
5683,Gujarat,2019,3,Pincode,382481,73913
5684,Gujarat,2019,3,Pincode,396191,73506
5685,Gujarat,2019,3,Pincode,382415,72158
5686,Gujarat,2019,3,Pincode,382345,68940
5687,Gujarat,2019,4,District,ahmadabad,2015947
5688,Gujarat,2019,4,District,surat,1624077
5689,Gujarat,2019,4,District,vadodara,700817
5690,Gujarat,2019,4,District,rajkot,426178
5691,Gujarat,2019,4,District,gandhinagar,408526
5692,Gujarat,2019,4,District,bharuch,350619
5693,Gujarat,2019,4,District,banas kantha,339582
5694,Gujarat,2019,4,District,mahesana,316985
5695,Gujarat,2019,4,District,kachchh,314732
5696,Gujarat,2019,4,District,valsad,296977
5697,Gujarat,2019,4,Pincode,395006,214322
5698,Gujarat,2019,4,Pincode,395010,138999
5699,Gujarat,2019,4,Pincode,394210,123670
5700,Gujarat,2019,4,Pincode,395004,103138
5701,Gujarat,2019,4,Pincode,382350,99646
5702,Gujarat,2019,4,Pincode,395003,98804
5703,Gujarat,2019,4,Pincode,396191,81666
5704,Gujarat,2019,4,Pincode,382481,79158
5705,Gujarat,2019,4,Pincode,382415,78997
5706,Gujarat,2019,4,Pincode,382345,75408
5707,Gujarat,2020,1,District,ahmadabad,2185983
5708,Gujarat,2020,1,District,surat,1772703
5709,Gujarat,2020,1,District,vadodara,763969
5710,Gujarat,2020,1,District,rajkot,469636
5711,Gujarat,2020,1,District,gandhinagar,445290
5712,Gujarat,2020,1,District,banas kantha,386212
5713,Gujarat,2020,1,District,bharuch,384819
5714,Gujarat,2020,1,District,mahesana,349897
5715,Gujarat,2020,1,District,kachchh,347270
5716,Gujarat,2020,1,District,valsad,330053
5717,Gujarat,2020,1,Pincode,395006,230047
5718,Gujarat,2020,1,Pincode,395010,149506
5719,Gujarat,2020,1,Pincode,394210,137283
5720,Gujarat,2020,1,Pincode,395004,110684
5721,Gujarat,2020,1,Pincode,395003,106915
5722,Gujarat,2020,1,Pincode,382350,106647
5723,Gujarat,2020,1,Pincode,396191,90365
5724,Gujarat,2020,1,Pincode,382415,86315
5725,Gujarat,2020,1,Pincode,382481,84353
5726,Gujarat,2020,1,Pincode,382345,82048
5727,Gujarat,2020,2,District,ahmadabad,2384154
5728,Gujarat,2020,2,District,surat,1935894
5729,Gujarat,2020,2,District,vadodara,830759
5730,Gujarat,2020,2,District,rajkot,522650
5731,Gujarat,2020,2,District,gandhinagar,488351
5732,Gujarat,2020,2,District,banas kantha,446603
5733,Gujarat,2020,2,District,bharuch,423017
5734,Gujarat,2020,2,District,mahesana,389562
5735,Gujarat,2020,2,District,kachchh,385480
5736,Gujarat,2020,2,District,valsad,372771
5737,Gujarat,2020,2,Pincode,395006,245129
5738,Gujarat,2020,2,Pincode,395010,160784
5739,Gujarat,2020,2,Pincode,394210,153681
5740,Gujarat,2020,2,Pincode,395004,119752
5741,Gujarat,2020,2,Pincode,395003,115539
5742,Gujarat,2020,2,Pincode,382350,115202
5743,Gujarat,2020,2,Pincode,396191,100064
5744,Gujarat,2020,2,Pincode,382415,95250
5745,Gujarat,2020,2,Pincode,382481,90515
5746,Gujarat,2020,2,Pincode,382345,90259
5747,Gujarat,2020,3,District,ahmadabad,2580178
5748,Gujarat,2020,3,District,surat,2092712
5749,Gujarat,2020,3,District,vadodara,901492
5750,Gujarat,2020,3,District,rajkot,573062
5751,Gujarat,2020,3,District,gandhinagar,529771
5752,Gujarat,2020,3,District,banas kantha,501471
5753,Gujarat,2020,3,District,bharuch,462292
5754,Gujarat,2020,3,District,mahesana,427950
5755,Gujarat,2020,3,District,kachchh,423729
5756,Gujarat,2020,3,District,valsad,410740
5757,Gujarat,2020,3,Pincode,395006,259468
5758,Gujarat,2020,3,Pincode,395010,173062
5759,Gujarat,2020,3,Pincode,394210,167802
5760,Gujarat,2020,3,Pincode,395004,127956
5761,Gujarat,2020,3,Pincode,395003,124692
5762,Gujarat,2020,3,Pincode,382350,123709
5763,Gujarat,2020,3,Pincode,396191,109788
5764,Gujarat,2020,3,Pincode,382415,103846
5765,Gujarat,2020,3,Pincode,382345,98070
5766,Gujarat,2020,3,Pincode,382481,96759
5767,Gujarat,2020,4,District,ahmadabad,2787991
5768,Gujarat,2020,4,District,surat,2278232
5769,Gujarat,2020,4,District,vadodara,980658
5770,Gujarat,2020,4,District,rajkot,627654
5771,Gujarat,2020,4,District,gandhinagar,572461
5772,Gujarat,2020,4,District,banas kantha,551645
5773,Gujarat,2020,4,District,bharuch,508005
5774,Gujarat,2020,4,District,kachchh,466855
5775,Gujarat,2020,4,District,mahesana,464932
5776,Gujarat,2020,4,District,valsad,452628
5777,Gujarat,2020,4,Pincode,395006,276969
5778,Gujarat,2020,4,Pincode,395010,187103
5779,Gujarat,2020,4,Pincode,394210,184572
5780,Gujarat,2020,4,Pincode,395004,137335
5781,Gujarat,2020,4,Pincode,395003,135529
5782,Gujarat,2020,4,Pincode,382350,133012
5783,Gujarat,2020,4,Pincode,396191,121067
5784,Gujarat,2020,4,Pincode,382415,112726
5785,Gujarat,2020,4,Pincode,382345,105910
5786,Gujarat,2020,4,Pincode,382481,103359
5787,Gujarat,2021,1,District,ahmadabad,2999575
5788,Gujarat,2021,1,District,surat,2458596
5789,Gujarat,2021,1,District,vadodara,1053954
5790,Gujarat,2021,1,District,rajkot,677301
5791,Gujarat,2021,1,District,gandhinagar,615315
5792,Gujarat,2021,1,District,banas kantha,598384
5793,Gujarat,2021,1,District,bharuch,548541
5794,Gujarat,2021,1,District,kachchh,505517
5795,Gujarat,2021,1,District,mahesana,500511
5796,Gujarat,2021,1,District,valsad,489062
5797,Gujarat,2021,1,Pincode,395006,297048
5798,Gujarat,2021,1,Pincode,395010,201470
5799,Gujarat,2021,1,Pincode,394210,200058
5800,Gujarat,2021,1,Pincode,395004,147473
5801,Gujarat,2021,1,Pincode,395003,145856
5802,Gujarat,2021,1,Pincode,382350,142849
5803,Gujarat,2021,1,Pincode,396191,130996
5804,Gujarat,2021,1,Pincode,382415,121750
5805,Gujarat,2021,1,Pincode,382345,113956
5806,Gujarat,2021,1,Pincode,385535,110989
5807,Gujarat,2021,2,District,ahmadabad,3209841
5808,Gujarat,2021,2,District,surat,2633443
5809,Gujarat,2021,2,District,vadodara,1127636
5810,Gujarat,2021,2,District,rajkot,726817
5811,Gujarat,2021,2,District,gandhinagar,658428
5812,Gujarat,2021,2,District,banas kantha,645073
5813,Gujarat,2021,2,District,bharuch,588777
5814,Gujarat,2021,2,District,kachchh,543585
5815,Gujarat,2021,2,District,mahesana,536645
5816,Gujarat,2021,2,District,valsad,524614
5817,Gujarat,2021,2,Pincode,395006,317597
5818,Gujarat,2021,2,Pincode,395010,215717
5819,Gujarat,2021,2,Pincode,394210,214776
5820,Gujarat,2021,2,Pincode,395004,157608
5821,Gujarat,2021,2,Pincode,395003,156006
5822,Gujarat,2021,2,Pincode,382350,152795
5823,Gujarat,2021,2,Pincode,396191,140329
5824,Gujarat,2021,2,Pincode,382415,130437
5825,Gujarat,2021,2,Pincode,382345,121975
5826,Gujarat,2021,2,Pincode,385535,119329
5827,Gujarat,2021,3,District,ahmadabad,3445024
5828,Gujarat,2021,3,District,surat,2830392
5829,Gujarat,2021,3,District,vadodara,1210266
5830,Gujarat,2021,3,District,rajkot,782611
5831,Gujarat,2021,3,District,gandhinagar,706654
5832,Gujarat,2021,3,District,banas kantha,698841
5833,Gujarat,2021,3,District,bharuch,634589
5834,Gujarat,2021,3,District,kachchh,587589
5835,Gujarat,2021,3,District,mahesana,578072
5836,Gujarat,2021,3,District,valsad,565423
5837,Gujarat,2021,3,Pincode,395006,340436
5838,Gujarat,2021,3,Pincode,395010,231725
5839,Gujarat,2021,3,Pincode,394210,231353
5840,Gujarat,2021,3,Pincode,395004,168968
5841,Gujarat,2021,3,Pincode,395003,167307
5842,Gujarat,2021,3,Pincode,382350,163762
5843,Gujarat,2021,3,Pincode,396191,150868
5844,Gujarat,2021,3,Pincode,382415,140098
5845,Gujarat,2021,3,Pincode,382345,130967
5846,Gujarat,2021,3,Pincode,385535,128886
5847,Gujarat,2021,4,District,ahmadabad,3679243
5848,Gujarat,2021,4,District,surat,3026960
5849,Gujarat,2021,4,District,vadodara,1292097
5850,Gujarat,2021,4,District,rajkot,837869
5851,Gujarat,2021,4,District,gandhinagar,754369
5852,Gujarat,2021,4,District,banas kantha,751116
5853,Gujarat,2021,4,District,bharuch,679705
5854,Gujarat,2021,4,District,kachchh,630878
5855,Gujarat,2021,4,District,mahesana,618376
5856,Gujarat,2021,4,District,valsad,605655
5857,Gujarat,2021,4,Pincode,395006,363595
5858,Gujarat,2021,4,Pincode,394210,247983
5859,Gujarat,2021,4,Pincode,395010,247597
5860,Gujarat,2021,4,Pincode,395004,180294
5861,Gujarat,2021,4,Pincode,395003,178606
5862,Gujarat,2021,4,Pincode,382350,174821
5863,Gujarat,2021,4,Pincode,396191,161460
5864,Gujarat,2021,4,Pincode,382415,149751
5865,Gujarat,2021,4,Pincode,382345,139819
5866,Gujarat,2021,4,Pincode,385535,138286
5867,Gujarat,2022,1,District,ahmadabad,3897869
5868,Gujarat,2022,1,District,surat,3210535
5869,Gujarat,2022,1,District,vadodara,1368210
5870,Gujarat,2022,1,District,rajkot,889499
5871,Gujarat,2022,1,District,banas kantha,802470
5872,Gujarat,2022,1,District,gandhinagar,799301
5873,Gujarat,2022,1,District,bharuch,722367
5874,Gujarat,2022,1,District,kachchh,671465
5875,Gujarat,2022,1,District,mahesana,656908
5876,Gujarat,2022,1,District,valsad,643742
5877,Gujarat,2022,1,Pincode,395006,385040
5878,Gujarat,2022,1,Pincode,394210,263596
5879,Gujarat,2022,1,Pincode,395010,262287
5880,Gujarat,2022,1,Pincode,395004,190769
5881,Gujarat,2022,1,Pincode,395003,189101
5882,Gujarat,2022,1,Pincode,382350,185001
5883,Gujarat,2022,1,Pincode,396191,171443
5884,Gujarat,2022,1,Pincode,382415,158818
5885,Gujarat,2022,1,Pincode,382345,148068
5886,Gujarat,2022,1,Pincode,385535,147477
5887,Gujarat,2022,2,District,ahmadabad,4105172
5888,Gujarat,2022,2,District,surat,3385398
5889,Gujarat,2022,2,District,vadodara,1440949
5890,Gujarat,2022,2,District,rajkot,937863
5891,Gujarat,2022,2,District,banas kantha,849884
5892,Gujarat,2022,2,District,gandhinagar,841732
5893,Gujarat,2022,2,District,bharuch,762752
5894,Gujarat,2022,2,District,kachchh,709339
5895,Gujarat,2022,2,District,mahesana,692794
5896,Gujarat,2022,2,District,valsad,679340
5897,Gujarat,2022,2,Pincode,395006,405477
5898,Gujarat,2022,2,Pincode,394210,278453
5899,Gujarat,2022,2,Pincode,395010,276339
5900,Gujarat,2022,2,Pincode,395004,200828
5901,Gujarat,2022,2,Pincode,395003,199079
5902,Gujarat,2022,2,Pincode,382350,194725
5903,Gujarat,2022,2,Pincode,396191,180851
5904,Gujarat,2022,2,Pincode,382415,167419
5905,Gujarat,2022,2,Pincode,385535,156144
5906,Gujarat,2022,2,Pincode,382345,155908
5907,Gujarat,2022,3,District,ahmadabad,4319512
5908,Gujarat,2022,3,District,surat,3567767
5909,Gujarat,2022,3,District,vadodara,1515556
5910,Gujarat,2022,3,District,rajkot,986904
5911,Gujarat,2022,3,District,banas kantha,896869
5912,Gujarat,2022,3,District,gandhinagar,885535
5913,Gujarat,2022,3,District,bharuch,803845
5914,Gujarat,2022,3,District,kachchh,747079
5915,Gujarat,2022,3,District,mahesana,729723
5916,Gujarat,2022,3,District,valsad,716467
5917,Gujarat,2022,3,Pincode,395006,426968
5918,Gujarat,2022,3,Pincode,394210,294155
5919,Gujarat,2022,3,Pincode,395010,290935
5920,Gujarat,2022,3,Pincode,395004,211361
5921,Gujarat,2022,3,Pincode,395003,209495
5922,Gujarat,2022,3,Pincode,382350,204832
5923,Gujarat,2022,3,Pincode,396191,190805
5924,Gujarat,2022,3,Pincode,382415,176390
5925,Gujarat,2022,3,Pincode,385535,164910
5926,Gujarat,2022,3,Pincode,382345,164109
5927,Gujarat,2022,4,District,ahmadabad,4530853
5928,Gujarat,2022,4,District,surat,3747780
5929,Gujarat,2022,4,District,vadodara,1587831
5930,Gujarat,2022,4,District,rajkot,1033159
5931,Gujarat,2022,4,District,banas kantha,939693
5932,Gujarat,2022,4,District,gandhinagar,927585
5933,Gujarat,2022,4,District,bharuch,842519
5934,Gujarat,2022,4,District,kachchh,781383
5935,Gujarat,2022,4,District,mahesana,763693
5936,Gujarat,2022,4,District,valsad,751767
5937,Gujarat,2022,4,Pincode,395006,448463
5938,Gujarat,2022,4,Pincode,394210,309875
5939,Gujarat,2022,4,Pincode,395010,305674
5940,Gujarat,2022,4,Pincode,395004,221859
5941,Gujarat,2022,4,Pincode,395003,219947
5942,Gujarat,2022,4,Pincode,382350,214911
5943,Gujarat,2022,4,Pincode,396191,200547
5944,Gujarat,2022,4,Pincode,382415,185450
5945,Gujarat,2022,4,Pincode,385535,173196
5946,Gujarat,2022,4,Pincode,382345,172424
5947,Gujarat,2023,1,District,ahmadabad,4734630
5948,Gujarat,2023,1,District,surat,3919829
5949,Gujarat,2023,1,District,vadodara,1658232
5950,Gujarat,2023,1,District,rajkot,1079736
5951,Gujarat,2023,1,District,banas kantha,985280
5952,Gujarat,2023,1,District,gandhinagar,968586
5953,Gujarat,2023,1,District,bharuch,881508
5954,Gujarat,2023,1,District,kachchh,817441
5955,Gujarat,2023,1,District,mahesana,798353
5956,Gujarat,2023,1,District,valsad,786811
5957,Gujarat,2023,1,Pincode,395006,468935
5958,Gujarat,2023,1,Pincode,394210,324796
5959,Gujarat,2023,1,Pincode,395010,319666
5960,Gujarat,2023,1,Pincode,395004,231760
5961,Gujarat,2023,1,Pincode,395003,229820
5962,Gujarat,2023,1,Pincode,382350,224592
5963,Gujarat,2023,1,Pincode,396191,209998
5964,Gujarat,2023,1,Pincode,382415,193969
5965,Gujarat,2023,1,Pincode,385535,181611
5966,Gujarat,2023,1,Pincode,382345,180196
5967,Gujarat,2023,2,District,ahmadabad,4913610
5968,Gujarat,2023,2,District,surat,4076929
5969,Gujarat,2023,2,District,vadodara,1721431
5970,Gujarat,2023,2,District,rajkot,1123115
5971,Gujarat,2023,2,District,banas kantha,1030499
5972,Gujarat,2023,2,District,gandhinagar,1005603
5973,Gujarat,2023,2,District,bharuch,917746
5974,Gujarat,2023,2,District,kachchh,853047
5975,Gujarat,2023,2,District,mahesana,831177
5976,Gujarat,2023,2,District,valsad,818831
5977,Gujarat,2023,2,Pincode,395006,487460
5978,Gujarat,2023,2,Pincode,394210,338493
5979,Gujarat,2023,2,Pincode,395010,332086
5980,Gujarat,2023,2,Pincode,395004,240529
5981,Gujarat,2023,2,Pincode,395003,238544
5982,Gujarat,2023,2,Pincode,382350,232887
5983,Gujarat,2023,2,Pincode,396191,218210
5984,Gujarat,2023,2,Pincode,382415,201581
5985,Gujarat,2023,2,Pincode,385535,189519
5986,Gujarat,2023,2,Pincode,382345,187051
5987,Gujarat,2023,3,District,ahmadabad,5105557
5988,Gujarat,2023,3,District,surat,4238878
5989,Gujarat,2023,3,District,vadodara,1789238
5990,Gujarat,2023,3,District,rajkot,1167848
5991,Gujarat,2023,3,District,banas kantha,1074757
5992,Gujarat,2023,3,District,gandhinagar,1044993
5993,Gujarat,2023,3,District,bharuch,955541
5994,Gujarat,2023,3,District,kachchh,888857
5995,Gujarat,2023,3,District,mahesana,864845
5996,Gujarat,2023,3,District,valsad,852301
5997,Gujarat,2023,3,Pincode,395006,506393
5998,Gujarat,2023,3,Pincode,394210,352544
5999,Gujarat,2023,3,Pincode,395010,344989
6000,Gujarat,2023,3,Pincode,395004,249980
6001,Gujarat,2023,3,Pincode,395003,247906
6002,Gujarat,2023,3,Pincode,382350,241927
6003,Gujarat,2023,3,Pincode,396191,226937
6004,Gujarat,2023,3,Pincode,382415,209511
6005,Gujarat,2023,3,Pincode,385535,197500
6006,Gujarat,2023,3,Pincode,382345,194466
6007,Gujarat,2023,4,District,ahmadabad,5282400
6008,Gujarat,2023,4,District,surat,4396038
6009,Gujarat,2023,4,District,vadodara,1851909
6010,Gujarat,2023,4,District,rajkot,1210023
6011,Gujarat,2023,4,District,banas kantha,1116214
6012,Gujarat,2023,4,District,gandhinagar,1080850
6013,Gujarat,2023,4,District,bharuch,991279
6014,Gujarat,2023,4,District,kachchh,922553
6015,Gujarat,2023,4,District,mahesana,895934
6016,Gujarat,2023,4,District,valsad,883746
6017,Gujarat,2023,4,Pincode,395006,524949
6018,Gujarat,2023,4,Pincode,394210,366153
6019,Gujarat,2023,4,Pincode,395010,357734
6020,Gujarat,2023,4,Pincode,395004,259097
6021,Gujarat,2023,4,Pincode,395003,256903
6022,Gujarat,2023,4,Pincode,382350,250285
6023,Gujarat,2023,4,Pincode,396191,235193
6024,Gujarat,2023,4,Pincode,382415,216982
6025,Gujarat,2023,4,Pincode,385535,204941
6026,Gujarat,2023,4,Pincode,382345,201290
6027,Gujarat,2024,1,District,ahmadabad,5485010
6028,Gujarat,2024,1,District,surat,4569769
6029,Gujarat,2024,1,District,vadodara,1923948
6030,Gujarat,2024,1,District,rajkot,1258350
6031,Gujarat,2024,1,District,banas kantha,1165004
6032,Gujarat,2024,1,District,gandhinagar,1122367
6033,Gujarat,2024,1,District,bharuch,1032496
6034,Gujarat,2024,1,District,kachchh,962243
6035,Gujarat,2024,1,District,mahesana,931768
6036,Gujarat,2024,1,District,valsad,919660
6037,Gujarat,2024,1,Pincode,395006,545048
6038,Gujarat,2024,1,Pincode,394210,381175
6039,Gujarat,2024,1,Pincode,395010,371485
6040,Gujarat,2024,1,Pincode,395004,269061
6041,Gujarat,2024,1,Pincode,395003,266807
6042,Gujarat,2024,1,Pincode,382350,259674
6043,Gujarat,2024,1,Pincode,396191,244687
6044,Gujarat,2024,1,Pincode,382415,225294
6045,Gujarat,2024,1,Pincode,385535,213487
6046,Gujarat,2024,1,Pincode,382345,208970
6047,Gujarat,2024,2,District,ahmadabad,5693015
6048,Gujarat,2024,2,District,surat,4747919
6049,Gujarat,2024,2,District,vadodara,1996837
6050,Gujarat,2024,2,District,rajkot,1306577
6051,Gujarat,2024,2,District,banas kantha,1210784
6052,Gujarat,2024,2,District,gandhinagar,1164291
6053,Gujarat,2024,2,District,bharuch,1072930
6054,Gujarat,2024,2,District,kachchh,999285
6055,Gujarat,2024,2,District,mahesana,967060
6056,Gujarat,2024,2,District,valsad,955703
6057,Gujarat,2024,2,Pincode,395006,566141
6058,Gujarat,2024,2,Pincode,394210,396571
6059,Gujarat,2024,2,Pincode,395010,385846
6060,Gujarat,2024,2,Pincode,395004,279365
6061,Gujarat,2024,2,Pincode,395003,277301
6062,Gujarat,2024,2,Pincode,382350,269520
6063,Gujarat,2024,2,Pincode,396191,254170
6064,Gujarat,2024,2,Pincode,382415,234088
6065,Gujarat,2024,2,Pincode,385535,221728
6066,Gujarat,2024,2,Pincode,382345,216912
6067,Gujarat,2024,3,District,ahmedabad,5580316
6068,Gujarat,2024,3,District,surat,4957655
6069,Gujarat,2024,3,District,vadodara,1840568
6070,Gujarat,2024,3,District,rajkot,1464200
6071,Gujarat,2024,3,District,banaskantha,1368759
6072,Gujarat,2024,3,District,gandhinagar,1231807
6073,Gujarat,2024,3,District,kachchh,1163061
6074,Gujarat,2024,3,District,bharuch,1024612
6075,Gujarat,2024,3,District,valsad,992156
6076,Gujarat,2024,3,District,mahesana,954366
6077,Gujarat,2024,3,Pincode,395006,487106
6078,Gujarat,2024,3,Pincode,394210,455341
6079,Gujarat,2024,3,Pincode,395010,370335
6080,Gujarat,2024,3,Pincode,394230,261921
6081,Gujarat,2024,3,Pincode,395004,256567
6082,Gujarat,2024,3,Pincode,380001,233611
6083,Gujarat,2024,3,Pincode,382330,233501
6084,Gujarat,2024,3,Pincode,385535,229745
6085,Gujarat,2024,3,Pincode,395002,223899
6086,Gujarat,2024,3,Pincode,395003,223701
6087,Gujarat,2024,4,District,ahmedabad,5702922
6088,Gujarat,2024,4,District,surat,5048172
6089,Gujarat,2024,4,District,vadodara,1888611
6090,Gujarat,2024,4,District,rajkot,1505556
6091,Gujarat,2024,4,District,banaskantha,1417046
6092,Gujarat,2024,4,District,gandhinagar,1260236
6093,Gujarat,2024,4,District,kachchh,1194949
6094,Gujarat,2024,4,District,bharuch,1050539
6095,Gujarat,2024,4,District,valsad,1018017
6096,Gujarat,2024,4,District,mahesana,981097
6097,Gujarat,2024,4,Pincode,395006,491725
6098,Gujarat,2024,4,Pincode,394210,463791
6099,Gujarat,2024,4,Pincode,395010,376223
6100,Gujarat,2024,4,Pincode,394230,268765
6101,Gujarat,2024,4,Pincode,395004,259784
6102,Gujarat,2024,4,Pincode,380001,239497
6103,Gujarat,2024,4,Pincode,382330,238171
6104,Gujarat,2024,4,Pincode,385535,237595
6105,Gujarat,2024,4,Pincode,395002,228662
6106,Gujarat,2024,4,Pincode,395003,226399
6107,Haryana,2018,1,District,gurugram,474081
6108,Haryana,2018,1,District,faridabad,231504
6109,Haryana,2018,1,District,hisar,113872
6110,Haryana,2018,1,District,rewari,85350
6111,Haryana,2018,1,District,sonipat,79638
6112,Haryana,2018,1,District,panipat,74739
6113,Haryana,2018,1,District,karnal,73612
6114,Haryana,2018,1,District,sirsa,70800
6115,Haryana,2018,1,District,rohtak,62452
6116,Haryana,2018,1,District,bhiwani,57585
6117,Haryana,2018,1,Pincode,122001,82656
6118,Haryana,2018,1,Pincode,121004,52178
6119,Haryana,2018,1,Pincode,121003,48088
6120,Haryana,2018,1,Pincode,122002,42709
6121,Haryana,2018,1,Pincode,122006,42454
6122,Haryana,2018,1,Pincode,121001,42239
6123,Haryana,2018,1,Pincode,124001,36966
6124,Haryana,2018,1,Pincode,123401,34462
6125,Haryana,2018,1,Pincode,122051,33437
6126,Haryana,2018,1,Pincode,132001,31575
6127,Haryana,2018,2,District,gurugram,621718
6128,Haryana,2018,2,District,faridabad,306358
6129,Haryana,2018,2,District,hisar,147599
6130,Haryana,2018,2,District,rewari,113056
6131,Haryana,2018,2,District,sonipat,106837
6132,Haryana,2018,2,District,panipat,101243
6133,Haryana,2018,2,District,karnal,98276
6134,Haryana,2018,2,District,sirsa,91908
6135,Haryana,2018,2,District,rohtak,82822
6136,Haryana,2018,2,District,bhiwani,75485
6137,Haryana,2018,2,Pincode,122001,107275
6138,Haryana,2018,2,Pincode,121004,69412
6139,Haryana,2018,2,Pincode,121003,63458
6140,Haryana,2018,2,Pincode,121001,56154
6141,Haryana,2018,2,Pincode,122002,55528
6142,Haryana,2018,2,Pincode,122006,54489
6143,Haryana,2018,2,Pincode,124001,48721
6144,Haryana,2018,2,Pincode,123401,44946
6145,Haryana,2018,2,Pincode,122051,44764
6146,Haryana,2018,2,Pincode,132001,41673
6147,Haryana,2018,3,District,gurugram,767369
6148,Haryana,2018,3,District,faridabad,383316
6149,Haryana,2018,3,District,hisar,176380
6150,Haryana,2018,3,District,rewari,138368
6151,Haryana,2018,3,District,sonipat,132705
6152,Haryana,2018,3,District,panipat,124290
6153,Haryana,2018,3,District,karnal,121471
6154,Haryana,2018,3,District,sirsa,109165
6155,Haryana,2018,3,District,rohtak,101649
6156,Haryana,2018,3,District,ambala,92472
6157,Haryana,2018,3,Pincode,122001,130847
6158,Haryana,2018,3,Pincode,121004,86428
6159,Haryana,2018,3,Pincode,121003,78699
